input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
9c9774e2-a10e-4fa9-9a10-943968e033a4,https://www.google.com/maps/place/King+Cross+Praga/data=!4m7!3m6!1s0x471ed275bfa4a9b7:0x27447f62207f634a!8m2!3d52.235335!4d21.1195415!16s%2Fg%2F1td5dwnv!19sChIJt6mkv3XSHkcRSmN_IGJ_RCc?authuser=0&hl=pl&rclk=1,King Cross Praga,Centrum handlowe,"Jubilerska 1/3, 04-190 Warszawa","{""czwartek"":[""09:00–21:00""],""niedziela"":[""Zamknięte""],""piątek"":[""09:00–21:00""],""poniedziałek"":[""09:00–21:00""],""sobota"":[""09:00–21:00""],""wtorek"":[""09:00–21:00""],""środa"":[""09:00–21:00""]}","{""Friday"":{""10"":56,""11"":69,""12"":78,""13"":83,""14"":85,""15"":87,""16"":91,""17"":97,""18"":97,""19"":89,""20"":69,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":41},""Monday"":{""10"":39,""11"":48,""12"":55,""13"":59,""14"":60,""15"":62,""16"":67,""17"":72,""18"":73,""19"":66,""20"":50,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":28},""Saturday"":{""10"":70,""11"":87,""12"":97,""13"":100,""14"":97,""15"":93,""16"":91,""17"":88,""18"":82,""19"":71,""20"":54,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":50},""Sunday"":{},""Thursday"":{""10"":44,""11"":55,""12"":63,""13"":65,""14"":66,""15"":67,""16"":72,""17"":78,""18"":78,""19"":71,""20"":55,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":32},""Tuesday"":{""10"":43,""11"":52,""12"":59,""13"":62,""14"":63,""15"":64,""16"":68,""17"":74,""18"":77,""19"":70,""20"":55,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":30},""Wednesday"":{""10"":42,""11"":52,""12"":60,""13"":63,""14"":65,""15"":66,""16"":71,""17"":78,""18"":80,""19"":73,""20"":56,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":31}}",https://kingcrosspraga.pl/,22 611 49 31,64P9+4R Warszawa,11852,4.200000,"{""1"":291,""2"":306,""3"":1796,""4"":3632,""5"":5827}",52.235335,21.119542,2829526525324256074,Otwarte ⋅ Zamknięcie: 21:00,Centrum handlowe z supermarketem Auchan oraz mniejszymi sklepami i fast foodami.,https://search.google.com/local/reviews?placeid=ChIJt6mkv3XSHkcRSmN_IGJ_RCc&q=King+Cross+Praga&authuser=0&hl=pl&gl=PL,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRWxCc0ph3baZ--h9Ueqh2yFHuf6QjSF0PLP1Dp2lzFS7JZNR50fkEme4Do3N2Q01fmHezq1aIZ-4aejtn707I06Dsoo-xJ-L6UGp7VFGwtR1KSJHsXkl331pwJx4vhEi2aTA=w408-h302-k-no,Europe/Warsaw,,0x471ed275bfa4a9b7:0x27447f62207f634a,"[{""title"":""Wszystko"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRWxCc0ph3baZ--h9Ueqh2yFHuf6QjSF0PLP1Dp2lzFS7JZNR50fkEme4Do3N2Q01fmHezq1aIZ-4aejtn707I06Dsoo-xJ-L6UGp7VFGwtR1KSJHsXkl331pwJx4vhEi2aTA=w402-h298-k-no""},{""title"":""Wewnątrz"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrNoVvPOeZJFX3IWC5U_84uzoyjv5VAAIkfuEbLqFGB1me31GBnfDS3BdZXY7mO22eCRieHFYzvyblpbGygdrcsf47eLqZvV0qkHli9ZOIzYjheAbCvUBWcmtLkBf-OXhpTzio_iA=w224-h398-k-no""},{""title"":""Filmy"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqi0Li6G0T9ntGuFV_EPlnWyWxGHoogOGhjfA-284P6t1qs2M6uWUR1wnCX92Ks9Wm4zkQV_U_65l_jrcIiji3z5zHXD28xCcJraN5u1d7GRH0i7YA8-_7X0IAlYirdXi_cwxhkoQ=w224-h398-k-no""},{""title"":""Żywność"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4npInSeqJtZisWxZ2728ILRrtbYb9jfVWpKScaXkBtkwkFK6ekHoTDHDMLx-UHZZvt4hD07E6NEYTtbaStxL129W4hrdhe8MAoLfsrU2jvpw9W48ak4Gk6RGO3Ko3RRZ15_xrPY0=w529-h298-k-no""},{""title"":""Street View i zdjęcia sferyczne"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CjqVYWuyhk_bncozr1YASA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=300\u0026pitch=-10\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""102217199350221419581"",""name"":""King Cross Praga (właściciel)"",""link"":""https://www.google.com/maps/contrib/102217199350221419581""}","{""borough"":""Praga-Południe"",""street"":""Jubilerska 1/3"",""city"":""Warszawa"",""postal_code"":""04-190"",""state"":"""",""country"":""PL""}","[{""id"":""service_options"",""name"":""Dostępne opcje"",""options"":[{""name"":""Usługi na miejscu"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Ułatwienia dostępu"",""options"":[{""name"":""Parking dostępny dla osób na wózkach"",""enabled"":true},{""name"":""Toaleta dla osób na wózkach"",""enabled"":true},{""name"":""Wejście dostępne dla osób na wózkach"",""enabled"":true}]},{""id"":""amenities"",""name"":""Udogodnienia"",""options"":[{""name"":""Toaleta"",""enabled"":true}]},{""id"":""payments"",""name"":""Płatności"",""options"":[{""name"":""Karty debetowe"",""enabled"":true},{""name"":""Karty kredytowe"",""enabled"":true},{""name"":""Płatności mobilne NFC"",""enabled"":true},{""name"":""Karty kredytowe"",""enabled"":false}]},{""id"":""children"",""name"":""Dzieci"",""options"":[{""name"":""Ma przewijak(i)"",""enabled"":true},{""name"":""Plac zabaw"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Bezpłatny parking"",""enabled"":true}]}]",[],null,
9c9774e2-a10e-4fa9-9a10-943968e033a4,https://www.google.com/maps/place/HOMEPARK+Targ%C3%B3wek/data=!4m7!3m6!1s0x471eceef8529adc1:0x8724bec64a593e0!8m2!3d52.303457!4d21.079033!16s%2Fg%2F11b6pz9wmy!19sChIJwa0phe_OHkcR4JOlZOxLcgg?authuser=0&hl=pl&rclk=1,HOMEPARK Targówek,Centrum handlowe,"Malborska 41, 03-286 Warszawa","{""czwartek"":[""10:00–21:00""],""niedziela"":[""Zamknięte""],""piątek"":[""10:00–21:00""],""poniedziałek"":[""10:00–21:00""],""sobota"":[""10:00–21:00""],""wtorek"":[""10:00–21:00""],""środa"":[""10:00–21:00""]}","{""Friday"":{""10"":44,""11"":56,""12"":64,""13"":66,""14"":66,""15"":66,""16"":69,""17"":74,""18"":77,""19"":72,""20"":54,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":32,""11"":41,""12"":46,""13"":49,""14"":49,""15"":50,""16"":54,""17"":60,""18"":63,""19"":59,""20"":43,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":62,""11"":81,""12"":93,""13"":99,""14"":100,""15"":98,""16"":97,""17"":95,""18"":90,""19"":78,""20"":57,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{},""Thursday"":{""10"":34,""11"":42,""12"":48,""13"":50,""14"":50,""15"":51,""16"":53,""17"":58,""18"":61,""19"":57,""20"":43,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":34,""11"":43,""12"":49,""13"":52,""14"":52,""15"":52,""16"":56,""17"":62,""18"":67,""19"":62,""20"":46,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":34,""11"":42,""12"":48,""13"":51,""14"":51,""15"":51,""16"":54,""17"":60,""18"":64,""19"":61,""20"":47,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",https://homeparktargowek.pl/,22 334 45 65,833H+9J Warszawa,17831,4.400000,"{""1"":293,""2"":267,""3"":1681,""4"":4771,""5"":10819}",52.303457,21.079033,608632378321376224,Otwarte ⋅ Zamknięcie: 21:00,,https://search.google.com/local/reviews?placeid=ChIJwa0phe_OHkcR4JOlZOxLcgg&q=HOMEPARK+Targ%C3%B3wek&authuser=0&hl=pl&gl=PL,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQsQRiKEm1PHbg7i44SEthaYgUXyweEFrhzCoXnhguiUU3whb7bMDR6-r8CnoACS5Ua8rQ5N8YFlNxY9bC5gnIOgHmQt7sBrcHpGUt2eeWVLHXQqZOVpQBfoQqv8cMx2w5jUE=w426-h240-k-no,Europe/Warsaw,,0x471eceef8529adc1:0x8724bec64a593e0,"[{""title"":""Wszystko"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQsQRiKEm1PHbg7i44SEthaYgUXyweEFrhzCoXnhguiUU3whb7bMDR6-r8CnoACS5Ua8rQ5N8YFlNxY9bC5gnIOgHmQt7sBrcHpGUt2eeWVLHXQqZOVpQBfoQqv8cMx2w5jUE=w529-h298-k-no""},{""title"":""Najnowsze"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMcFhN9fdMvZ262QwXk-3v0rw8A0R-XChO2ajtbDhdSw9Kr52LOjilviSp5ucyet7uS41PkHIYQRonkqUG6PhcBs2MPXcVabBRCDujPV7-Ru-BGfa11qQD16_6N17JkAAd08Izkz1Xy0md=w397-h298-k-no""},{""title"":""Filmy"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6d4mab9USVbAr7rO5mOOpp3lrsV2F7HNRPovoFwsFigM0K2-DC_9MRTMLFpDLrbJXyMvhr1rJ2txbVL9vVhxIpKFDT1jHweUcnCjqsaPFXOqb8VUy_aNj7hv_vJ7imazuBSWvCw=w529-h298-k-no""},{""title"":""Wewnątrz"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRqW2N6iJvxvv59kptILI7y8IfHCJdFfFvTFHQMy43oO97S63nVA-_gA7Q94FfS2Y32UfHwlWwaMpmdSvfteP4BWB7nTjjIy12vc9QnXutmkC-e7H9Zc9tAgonReOfBQwIZKwTFA=w224-h398-k-no""},{""title"":""Od właściciela"",""image"":""https://lh3.googleusercontent.com/p/AF1QipP834wdsnOrJrpnNB5s7P3gnWioGbnJ950VMa58=w474-h298-k-no""},{""title"":""Street View i zdjęcia sferyczne"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSswtYrweC6847jXKqoSx9kAtMAYGT__WZz8aWGLUtxRgM2xoGHCNVzIH41gSelBgWtPVf_9U9xMl5BL8Pj8gOdtseCby6XYOvaHeNrespFr_AXk1ibzI8XK9WBjn4nBSRvn21xg=w224-h298-k-no-pi-10-ya140-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""101010835217527270120"",""name"":""HOMEPARK Targówek (właściciel)"",""link"":""https://www.google.com/maps/contrib/101010835217527270120""}","{""borough"":""Targówek"",""street"":""Malborska 41"",""city"":""Warszawa"",""postal_code"":""03-286"",""state"":"""",""country"":""PL""}","[{""id"":""service_options"",""name"":""Dostępne opcje"",""options"":[{""name"":""Usługi na miejscu"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Ułatwienia dostępu"",""options"":[{""name"":""Parking dostępny dla osób na wózkach"",""enabled"":true},{""name"":""Wejście dostępne dla osób na wózkach"",""enabled"":true}]},{""id"":""amenities"",""name"":""Udogodnienia"",""options"":[{""name"":""Toaleta"",""enabled"":true}]},{""id"":""payments"",""name"":""Płatności"",""options"":[{""name"":""Karty kredytowe"",""enabled"":true},{""name"":""Płatności mobilne NFC"",""enabled"":true}]},{""id"":""children"",""name"":""Dzieci"",""options"":[{""name"":""Ma przewijak(i)"",""enabled"":true},{""name"":""Plac zabaw"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Bezpłatny parking"",""enabled"":true}]}]",[],null,
9c9774e2-a10e-4fa9-9a10-943968e033a4,https://www.google.com/maps/place/Chi%C5%84skie+Centrum+Handlowe/data=!4m7!3m6!1s0x471ed697b7f50413:0x80aad3d9869410e5!8m2!3d52.2409631!4d21.298936!16s%2Fg%2F11btww4s61!19sChIJEwT1t5fWHkcR5RCUhtnTqoA?authuser=0&hl=pl&rclk=1,Chińskie Centrum Handlowe,Centrum handlowe,"Zofii Nałkowskiej 2, 05-071 Sulejówek","{""czwartek"":[""09:00–20:00""],""niedziela"":[""Zamknięte""],""piątek"":[""09:00–20:00""],""poniedziałek"":[""09:00–20:00""],""sobota"":[""09:00–21:00""],""wtorek"":[""09:00–20:00""],""środa"":[""09:00–20:00""]}","{""Friday"":{""10"":68,""11"":73,""12"":78,""13"":79,""14"":86,""15"":94,""16"":99,""17"":100,""18"":93,""19"":77,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":60},""Monday"":{""10"":41,""11"":45,""12"":48,""13"":50,""14"":57,""15"":65,""16"":74,""17"":75,""18"":67,""19"":53,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":34},""Saturday"":{""10"":93,""11"":96,""12"":96,""13"":88,""14"":77,""15"":66,""16"":62,""17"":60,""18"":60,""19"":54,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":81},""Sunday"":{},""Thursday"":{""10"":44,""11"":48,""12"":52,""13"":60,""14"":64,""15"":71,""16"":77,""17"":80,""18"":73,""19"":56,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":40},""Tuesday"":{""10"":47,""11"":48,""12"":51,""13"":52,""14"":59,""15"":67,""16"":78,""17"":81,""18"":72,""19"":56,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":45},""Wednesday"":{""10"":52,""11"":56,""12"":60,""13"":61,""14"":65,""15"":71,""16"":78,""17"":81,""18"":72,""19"":59,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":44}}",,,67RX+9H Sulejówek,146,3.800000,"{""1"":16,""2"":12,""3"":23,""4"":36,""5"":59}",52.240963,21.298936,9271455714114801893,Otwarte ⋅ Zamknięcie: 20:00,,https://search.google.com/local/reviews?placeid=ChIJEwT1t5fWHkcR5RCUhtnTqoA&q=Chi%C5%84skie+Centrum+Handlowe&authuser=0&hl=pl&gl=PL,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3ZSd3TkYNS7FbIDwJnE-Ob9FJ-g6IV3mh77rqcNk_zqj9qVu7XZIsP_hlVHn_9oCAP9UzG6SsdHrtged_t9bKtYKB5UBGB2mm5ot_ldof3OhEz4Le7QxQ6jTr7g7GUVZLRkgm=w408-h544-k-no,Europe/Warsaw,,0x471ed697b7f50413:0x80aad3d9869410e5,"[{""title"":""Wszystko"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4no68iEt2DaQfwBmcnKr9yJT9xaPni-c5MvHJgx4Bc9ltulCIHAezd0aLkDTbXiQ7zASOO4icGXrNUdexxpcWEWvlAK1c5Yk12MW7BDIrnuEoBBoj4AS9tmS1_hYfp8ftH-kAJoCYA=w224-h497-k-no""},{""title"":""Wewnątrz"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4npL02_aUXMOFclTlAg0dpLPYxntL35qH9huaRqFcvQxCePWmXNfNKl5t3h-S7Vfm3MU_6ndIwImBaaUaPZHEJ_enZeoJUgyUstywjBthgXJykFVzuAAxXfoPnX-TNErFo6EwjEh=w224-h497-k-no""},{""title"":""Street View i zdjęcia sferyczne"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qMKLwnrSRyBgnsDhEpd5Gg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=140.69351\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Chińskie Centrum Handlowe (właściciel)"",""link"":""""}","{""borough"":"""",""street"":""Zofii Nałkowskiej 2"",""city"":""Sulejówek"",""postal_code"":""05-071"",""state"":"""",""country"":""PL""}","[{""id"":""accessibility"",""name"":""Ułatwienia dostępu"",""options"":[{""name"":""Parking dostępny dla osób na wózkach"",""enabled"":true},{""name"":""Wejście dostępne dla osób na wózkach"",""enabled"":true}]},{""id"":""payments"",""name"":""Płatności"",""options"":[{""name"":""Karty kredytowe"",""enabled"":true},{""name"":""Płatności mobilne NFC"",""enabled"":true}]}]",[],null,
9c9774e2-a10e-4fa9-9a10-943968e033a4,https://www.google.com/maps/place/N-PARK+Trakt+Brzeski/data=!4m7!3m6!1s0x471ed3437674c0d3:0x2a626f12919fc114!8m2!3d52.2235159!4d21.2440102!16s%2Fg%2F11fj34kdks!19sChIJ08B0dkPTHkcRFMGfkRJvYio?authuser=0&hl=pl&rclk=1,N-PARK Trakt Brzeski,Centrum handlowe,"al. Marsz. Józefa Piłsudskiego 2, 05-077 Warszawa","{""czwartek"":[""09:00–21:00""],""niedziela"":[""10:30–18:00""],""piątek"":[""09:00–21:00""],""poniedziałek"":[""09:00–21:00""],""sobota"":[""09:00–21:00""],""wtorek"":[""09:00–21:00""],""środa"":[""09:00–21:00""]}","{""Friday"":{""10"":50,""11"":63,""12"":90,""13"":95,""14"":86,""15"":81,""16"":84,""17"":68,""18"":70,""19"":59,""20"":52,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":36},""Monday"":{""10"":59,""11"":61,""12"":68,""13"":72,""14"":77,""15"":54,""16"":52,""17"":63,""18"":86,""19"":79,""20"":63,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":52},""Saturday"":{""10"":65,""11"":59,""12"":79,""13"":90,""14"":100,""15"":81,""16"":72,""17"":63,""18"":63,""19"":59,""20"":61,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":72},""Sunday"":{""10"":63,""11"":72,""12"":77,""13"":75,""14"":63,""15"":47,""16"":45,""17"":43,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":70,""11"":68,""12"":59,""13"":47,""14"":45,""15"":52,""16"":47,""17"":54,""18"":61,""19"":61,""20"":54,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":61},""Tuesday"":{""10"":36,""11"":50,""12"":68,""13"":77,""14"":72,""15"":52,""16"":36,""17"":47,""18"":52,""19"":54,""20"":56,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":36},""Wednesday"":{""10"":65,""11"":75,""12"":68,""13"":56,""14"":52,""15"":54,""16"":59,""17"":72,""18"":65,""19"":68,""20"":65,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":50}}",https://npark.pl/n-park-warszawa,,66FV+CJ Warszawa,163,4.100000,"{""1"":13,""2"":3,""3"":24,""4"":41,""5"":82}",52.223516,21.244010,3054125622853878036,Otwarte ⋅ Zamknięcie: 21:00,,https://search.google.com/local/reviews?placeid=ChIJ08B0dkPTHkcRFMGfkRJvYio&q=N-PARK+Trakt+Brzeski&authuser=0&hl=pl&gl=PL,https://lh3.googleusercontent.com/p/AF1QipNyCgTeW1ki358DStRtjW9qIlfC9W8985HB7XXW=w408-h271-k-no,Europe/Warsaw,,0x471ed3437674c0d3:0x2a626f12919fc114,"[{""title"":""Wszystko"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNyCgTeW1ki358DStRtjW9qIlfC9W8985HB7XXW=w447-h298-k-no""},{""title"":""Wewnątrz"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohFngmVQScUnXiy7LFCp_0DJaJkJakboPDlu6aRzO_gGUpjHFWcJ1veJg5pwnnt42dVSRjCdOAbE58JC5sA94goMSpFIFPpT5vEioOyWZqdCPEE5QL840y1Jwj7f7Hfg9Ad1Os5Q=w397-h298-k-no""},{""title"":""Filmy"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4np2ZMQpHDGpuHg5tx_YDoM4y4QxeVRrtlcF-FS_3nDIhOCX_OpDm60eXzVQXCIAhldoLFafTc_sQE1AX7h5dAWHj-QTtwiwOaAIyYohHMIvSPlwhmVQcLUZsVKx3ikJWZ1b4oKZ=w529-h298-k-no""},{""title"":""Żywność"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohFngmVQScUnXiy7LFCp_0DJaJkJakboPDlu6aRzO_gGUpjHFWcJ1veJg5pwnnt42dVSRjCdOAbE58JC5sA94goMSpFIFPpT5vEioOyWZqdCPEE5QL840y1Jwj7f7Hfg9Ad1Os5Q=w397-h298-k-no""},{""title"":""Od właściciela"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNyCgTeW1ki358DStRtjW9qIlfC9W8985HB7XXW=w447-h298-k-no""},{""title"":""Street View i zdjęcia sferyczne"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qfbNgRuk2hZC-TyVrOhx5g\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=5.210264\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118161707180186415940"",""name"":""N-PARK Trakt Brzeski (właściciel)"",""link"":""https://www.google.com/maps/contrib/118161707180186415940""}","{""borough"":""Wesoła"",""street"":""al. Marsz. Józefa Piłsudskiego 2"",""city"":""Warszawa"",""postal_code"":""05-077"",""state"":"""",""country"":""PL""}","[{""id"":""accessibility"",""name"":""Ułatwienia dostępu"",""options"":[{""name"":""Parking dostępny dla osób na wózkach"",""enabled"":true},{""name"":""Wejście dostępne dla osób na wózkach"",""enabled"":true}]},{""id"":""payments"",""name"":""Płatności"",""options"":[{""name"":""Karty kredytowe"",""enabled"":true},{""name"":""Płatności mobilne NFC"",""enabled"":true}]}]",[],null,
